"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"CHA7","15:49:00","15:56:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-24,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,30,14,1,1,0,90,60,NA,20
"CHA7","13:57:00","13:59:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-12,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,2,30,14,2,0,NA,100,80,NA,20
"CHA7","12:15:00","12:18:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2022-06-30,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,80,14,2,1,0,100,20,15,50
"CHA7","13:46:00","13:51:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2023-07-06,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,70,14,2,1,NA,80,25,15,45
"CHA8","15:54:00","16:03:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-05-25,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,0,0,0,14,1,2,1,100,30,NA,50
"CHA8","11:03:00","11:10:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-15,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,3,0,80,14,1,2,0,90,20,NA,60
"CHA8","15:58:00","16:05:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-24,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHA8","14:05:00","14:09:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2021-07-12,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,30,14,2,1,NA,100,80,NA,20
"CHA8","11:51:00","11:59:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-30,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,1,0,70,14,4,1,1,100,10,16,40
"CHA8","13:36:00","13:41:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2023-07-06,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,70,14,2,1,1,80,35,15,50
"CHA9","16:07:00","16:20:00","SOLA","Southern Lapwing","Vanellus chilensis",9,2020-05-25,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,0,0,0,14,1,2,1,100,60,NA,30
"CHA9","11:12:00","11:20:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-06-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,3,0,70,14,1,2,1,90,40,NA,40
"CHA9","16:09:00","16:22:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-06-24,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,20,14,1,2,0,100,70,NA,20
"CHA9","14:10:00","14:15:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2021-07-12,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,20,14,2,1,NA,100,70,NA,20
"CHA9","11:26:00","11:35:00","SOLA","Southern Lapwing","Vanellus chilensis",10,2022-06-30,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,60,14,4,1,1,100,20,15,60
"CHA9","13:19:00","13:25:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2023-07-06,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,60,14,2,2,0,70,15,15,40
"CHARCA1","14:15:00","14:30:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-08-31,-31.587044,-71.552364,"Huentelauquén",2.2,3,1,0,10,99,1,0,0,100,70,NA,0
"CHARCA1","17:07:00","17:17:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2021-08-28,-31.587044,-71.552364,"Huentelauquén",2.2,3,1,0,0,99,9,0,1,100,0,NA,0
"CHARCA1","09:48:00","10:11:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-07-26,-31.587044,-71.552364,"Huentelauquén",2.2,3,0,0,50,99,1,0,1,100,20,NA,0
"CHARCA1","08:53:00","09:31:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-09,-31.587044,-71.552364,"Huentelauquén",2.2,3,2,0,90,99,8,0,NA,100,0,NA,0
"CHARCA2","13:40:00","14:00:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-08-31,-31.576637,-71.55741,"Huentelauquén",3.47,3,1,0,10,99,1,0,0,100,90,NA,0
"CHARCA2","16:12:00","16:32:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2021-08-28,-31.576637,-71.55741,"Huentelauquén",3.47,3,1,0,0,99,9,0,1,100,0,NA,0
"CHARCA2","08:51:00","09:31:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2022-07-26,-31.576637,-71.55741,"Huentelauquén",3.47,3,0,0,80,99,1,0,1,100,70,NA,0
"CHARCA2","08:10:00","08:30:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-09,-31.576637,-71.55741,"Huentelauquén",3.47,3,2,0,90,99,8,0,0,100,0,NA,0
"COQ14","07:49:00","08:27:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2022-07-09,-29.900063,-71.273762,"Bahía de Coquimbo - río Elqui - Desembocadura",6.12,1,4,0,100,16,3,1,1,100,30,NA,5
"COQ14","11:17:00","11:32:00","SOLA","Southern Lapwing","Vanellus chilensis",7,2023-07-13,-29.900063,-71.273762,"Bahía de Coquimbo - río Elqui - Desembocadura",6.12,1,0,0,0,16,1,NA,1,100,NA,NA,NA
"COQ15","07:40:00","07:44:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-09,-29.897706,-71.271445,"Bahía de Coquimbo - río Elqui - Desembocadura",10.73,1,4,0,100,3,3,3,1,80,10,NA,80
"COQ15","11:14:00","11:16:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2023-07-13,-29.897706,-71.271445,"Bahía de Coquimbo - río Elqui - Desembocadura",10.73,1,0,0,0,1,1,1,1,100,NA,NA,70
"COQ18","10:04:00","10:19:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-09,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,4,0,70,16,7,0,1,100,0,NA,0
"COQ18","11:02:00","11:09:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-13,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,0,0,0,16,1,NA,1,100,NA,NA,NA
"COQ29","08:27:00","08:47:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-07-09,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,2,0,80,16,7,1,1,100,20,NA,10
"COQ29","07:48:00","08:06:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-13,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,1,0,0,16,1,NA,1,100,NA,NA,NA
"HT2","16:01:00","16:12:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-22,-41.715529,-73.153404,"Humedales de Calbuco - Huito",3.54,6,1,1,80,14,2,0,0,100,50,NA,0
"HT2","17:01:00","17:11:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2023-07-11,-41.715529,-73.153404,"Humedales de Calbuco - Huito",3.54,6,0,0,70,14,2,1,0,100,30,17,20
"HT3","15:43:00","15:57:00","SOLA","Southern Lapwing","Vanellus chilensis",7,2022-07-22,-41.713402,-73.152487,"Humedales de Calbuco - Huito",3.55,6,0,1,80,14,2,0,1,100,40,NA,0
"HT3","16:48:00","16:59:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-11,-41.713402,-73.152487,"Humedales de Calbuco - Huito",3.55,6,0,0,70,14,2,1,0,90,30,17,20
"HT4","15:20:00","15:36:00","SOLA","Southern Lapwing","Vanellus chilensis",13,2022-07-22,-41.710741,-73.153072,"Humedales de Calbuco - Huito",7.13,6,0,1,80,15,2,0,0,100,40,14,0
"HT4","16:19:00","16:42:00","SOLA","Southern Lapwing","Vanellus chilensis",16,2023-07-11,-41.710741,-73.153072,"Humedales de Calbuco - Huito",7.13,6,0,0,70,14,2,1,0,90,35,17,15
"HT5","16:48:00","17:26:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-21,NA,NA,NA,NA,NA,1,1,80,14,2,1,0,100,40,15,20
"HT5","17:31:00","17:47:00","SOLA","Southern Lapwing","Vanellus chilensis",46,2023-07-11,NA,NA,NA,NA,NA,0,0,80,14,2,1,0,80,40,15,25
"HUENTE1","10:51:00","11:03:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-08-31,-31.624883,-71.557245,"Huentelauquén",3.03,3,0,0,100,13,1,1,0,100,50,16,2
"HUENTE1","13:31:00","13:58:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2021-08-28,-31.624883,-71.557245,"Huentelauquén",3.03,3,4,0,10,13,1,1,1,100,50,16,2
"HUENTE1","13:34:00","13:44:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-26,-31.624883,-71.557245,"Huentelauquén",3.03,3,2,0,0,13,7,1,1,100,5,16,2
"HUENTE1","14:52:00","15:12:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-09,-31.624883,-71.557245,"Huentelauquén",3.03,3,3,0,70,16,1,0,0,100,5,19,0
"HUENTE2","11:05:00","11:13:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2020-08-31,-31.622319,-71.558399,"Huentelauquén",3.16,3,0,0,100,16,1,0,0,100,50,13,0
"HUENTE2","12:58:00","13:25:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-08-28,-31.622319,-71.558399,"Huentelauquén",3.16,3,4,0,10,16,1,0,1,100,50,13,0
"HUENTE2","12:59:00","13:31:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-26,-31.622319,-71.558399,"Huentelauquén",3.16,3,2,0,0,16,7,0,1,100,5,13,0
"HUENTE2","14:18:00","14:42:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-09,-31.622319,-71.558399,"Huentelauquén",3.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUENTE7","12:32:00","12:45:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-08-31,-31.613707,-71.559112,"Huentelauquén",11.17,3,1,0,100,16,1,3,0,80,80,NA,20
"HUENTE7","14:30:00","14:38:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-08-28,-31.613707,-71.559112,"Huentelauquén",11.17,3,3,0,10,16,1,3,1,80,50,NA,30
"HUENTE7","15:00:00","15:10:00","SOLA","Southern Lapwing","Vanellus chilensis",7,2022-07-26,-31.613707,-71.559112,"Huentelauquén",11.17,3,2,0,0,16,8,1,1,80,60,NA,30
"HUENTE7","15:41:00","15:51:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-09,-31.613707,-71.559112,"Huentelauquén",11.17,3,3,0,80,1,3,1,0,80,90,NA,10
"HUENTE8","10:40:00","10:50:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-08-31,-31.619204,-71.555608,"Huentelauquén",2.33,3,0,0,100,1,1,3,0,80,70,NA,30
"HUENTE8","13:51:00","13:58:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-08-28,-31.619204,-71.555608,"Huentelauquén",2.33,3,4,0,10,1,1,3,1,80,50,NA,30
"HUENTE8","14:23:00","14:31:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2022-07-26,-31.619204,-71.555608,"Huentelauquén",2.33,3,2,0,0,1,8,1,1,80,50,NA,30
"HUENTE8","15:12:00","15:22:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-09,-31.619204,-71.555608,"Huentelauquén",2.33,3,3,0,80,14,3,1,0,80,90,15,10
"MAIPO14","13:33:00","13:40:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-17,-33.620936,-71.628032,"SN Humedal río Maipo – Desembocadura",4.52,12,2,0,0,1,3,NA,0,90,60,NA,30
"MAIPO14","08:16:00","08:45:00","SOLA","Southern Lapwing","Vanellus chilensis",8,2023-07-06,-33.620936,-71.628032,"SN Humedal río Maipo – Desembocadura",4.52,12,0,0,NA,14,3,1,1,100,70,15,5
"MAIPO15","13:07:00","13:10:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-17,-33.617487,-71.627127,"SN Humedal río Maipo – Desembocadura",2.73,12,1,0,0,15,3,2,0,100,50,16,20
"MAIPO15","08:39:00","08:58:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2023-07-06,-33.617487,-71.627127,"SN Humedal río Maipo – Desembocadura",2.73,12,0,0,NA,15,4,1,1,65,80,19,5
"MAIPO4","09:42:00","09:47:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2021-07-06,-33.621463,-71.630577,"SN Humedal río Maipo – Desembocadura",2.97,12,5,0,65,16,3,0,1,100,NA,NA,NA
"MAIPO4","13:44:00","13:48:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-17,-33.621463,-71.630577,"SN Humedal río Maipo – Desembocadura",2.97,12,3,0,0,16,3,2,0,90,10,15,10
"MAIPO4","08:52:00","09:10:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-33.621463,-71.630577,"SN Humedal río Maipo – Desembocadura",2.97,12,0,0,NA,16,3,NA,1,100,20,19,NA
"MAIPO5","09:51:00","09:54:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2021-07-06,-33.619794,-71.630302,"SN Humedal río Maipo – Desembocadura",2.42,12,5,0,65,16,3,1,1,100,NA,NA,20
"MAIPO5","13:22:00","13:30:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-17,-33.619794,-71.630302,"SN Humedal río Maipo – Desembocadura",2.42,12,3,0,0,15,3,2,0,85,20,16,20
"MAIPO5","09:12:00","09:20:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-33.619794,-71.630302,"SN Humedal río Maipo – Desembocadura",2.42,12,0,0,NA,16,3,NA,1,100,45,19,NA
"MAIPO6","09:55:00","10:05:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2021-07-06,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,3,0,50,16,3,0,1,100,NA,NA,NA
"MAIPO6","13:14:00","13:20:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-17,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,2,0,0,15,3,2,0,90,30,16,10
"MAIPO6","08:00:00","08:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-33.618165,-71.629852,"SN Humedal río Maipo – Desembocadura",2.78,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO7","10:06:00","10:23:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2021-07-06,-33.616539,-71.629421,"SN Humedal río Maipo – Desembocadura",2.52,12,3,0,50,16,3,0,1,100,NA,NA,NA
"MAIPO7","12:53:00","13:05:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-17,-33.616539,-71.629421,"SN Humedal río Maipo – Desembocadura",2.52,12,2,0,0,15,1,2,1,90,20,16,20
"MAIPO7","08:00:00","08:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-33.616539,-71.629421,"SN Humedal río Maipo – Desembocadura",2.52,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO8","10:35:00","10:42:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-06,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,3,0,50,16,3,0,1,100,NA,NA,NA
"MAIPO8","12:22:00","12:50:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2022-06-17,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,3,0,0,15,1,NA,NA,100,20,16,NA
"MAIPO8","08:00:00","08:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-33.614738,-71.628589,"SN Humedal río Maipo – Desembocadura",3.17,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MAIPO9","10:45:00","11:00:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-06,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,3,0,40,16,3,0,1,100,NA,NA,NA
"MAIPO9","12:14:00","12:19:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2022-06-17,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,3,0,0,15,1,NA,0,100,60,16,NA
"MAIPO9","08:00:00","08:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-06,-33.614766,-71.629923,"SN Humedal río Maipo – Desembocadura",1.96,12,0,0,NA,NA,3,NA,NA,0,100,NA,NA
"MANTA12","11:08:00","11:11:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-07-23,-32.877328,-71.508418,"Mantagua",1.05,9,3,0,10,1,4,5,NA,100,70,NA,30
"MANTA12","12:40:00","12:45:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-15,-32.877328,-71.508418,"Mantagua",1.05,9,0,0,0,1,4,5,1,60,NA,NA,40
"MANTA12","10:50:00","10:56:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-28,-32.877328,-71.508418,"Mantagua",1.05,9,0,0,0,1,3,5,1,80,80,NA,20
"MANTA12","16:56:00","17:00:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2023-07-12,-32.877328,-71.508418,"Mantagua",1.05,9,3,0,NA,1,3,5,0,75,80,NA,20
"MANTA14","10:57:00","11:02:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-07-23,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,10,1,4,2,NA,100,50,NA,50
"MANTA14","13:14:00","13:22:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-15,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,4,5,1,95,NA,NA,5
"MANTA14","11:02:00","11:05:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-28,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,3,5,NA,60,40,NA,60
"MANTA14","17:08:00","17:13:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2023-07-12,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,NA,1,3,5,0,85,70,NA,25
"MANTA2","08:42:00","08:58:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-07-23,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,100,1,4,5,NA,75,40,99,60
"MANTA2","10:05:00","10:13:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-15,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,0,1,6,5,1,70,80,NA,20
"MANTA2","08:39:00","08:48:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-28,-32.883119,-71.499744,"Mantagua",1.78,9,2,0,0,1,4,5,0,50,15,NA,80
"MANTA2","14:35:00","14:41:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-12,-32.883119,-71.499744,"Mantagua",1.78,9,1,0,NA,1,3,5,0,75,70,NA,30
"MANTA3","09:00:00","09:12:00","SOLA","Southern Lapwing","Vanellus chilensis",5,2020-07-23,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,10,1,4,5,NA,50,60,99,40
"MANTA3","10:16:00","10:23:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2021-07-15,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,0,1,6,1,1,80,30,NA,50
"MANTA3","08:52:00","09:01:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2022-06-28,-32.882715,-71.501206,"Mantagua",2.79,9,2,0,0,1,4,5,0,70,15,NA,80
"MANTA3","14:44:00","15:04:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2023-07-12,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,NA,1,3,5,1,70,45,NA,40
"MANTA4","09:14:00","09:33:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-07-23,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,10,1,4,5,NA,80,35,NA,65
"MANTA4","10:24:00","10:37:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2021-07-15,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,0,1,6,5,1,80,NA,NA,20
"MANTA4","09:02:00","09:17:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2022-06-28,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,0,2,4,5,0,50,20,NA,80
"MANTA4","15:07:00","15:21:00","SOLA","Southern Lapwing","Vanellus chilensis",8,2023-07-12,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,NA,1,3,5,0,75,70,NA,30
"MANTA5","09:33:00","09:43:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-07-23,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,10,1,4,5,NA,60,60,99,40
"MANTA5","10:43:00","10:53:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2021-07-15,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,0,1,6,5,1,90,40,NA,20
"MANTA5","09:24:00","09:38:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2022-06-28,-32.883614,-71.505558,"Mantagua",4.45,9,1,0,0,1,4,5,0,60,20,NA,80
"MANTA5","15:24:00","15:36:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2023-07-12,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,NA,1,3,5,0,40,70,NA,25
"MANTA6","09:45:00","09:58:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-07-23,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,10,1,4,4,NA,90,70,NA,20
"MANTA6","10:58:00","11:06:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2021-07-15,-32.883983,-71.50744,"Mantagua",2.94,9,0,0,0,1,4,5,1,90,NA,NA,10
"MANTA6","09:40:00","09:52:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2022-06-28,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,0,1,4,4,1,80,40,NA,60
"MANTA6","15:47:00","16:05:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2023-07-12,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,NA,1,3,5,0,80,70,NA,30
"MANTA7","09:59:00","10:32:00","SOLA","Southern Lapwing","Vanellus chilensis",4,2020-07-23,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,10,16,4,2,NA,100,65,NA,10
"MANTA7","11:07:00","11:33:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-15,-32.883818,-71.509994,"Mantagua",6.14,9,0,0,0,1,4,1,1,100,NA,16,10
"MANTA7","09:51:00","10:06:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-06-28,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,0,1,1,4,0,100,20,16,20
"MANTA7","16:07:00","16:17:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2023-07-12,-32.883818,-71.509994,"Mantagua",6.14,9,2,0,NA,16,3,1,0,90,20,NA,15
"MANTA8","10:33:00","10:39:00","SOLA","Southern Lapwing","Vanellus chilensis",2,2020-07-23,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,10,16,4,2,NA,100,30,NA,5
"MANTA8","12:04:00","12:13:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-15,-32.881717,-71.509864,"Mantagua",2.79,9,0,0,0,16,4,0,1,100,NA,NA,NA
"MANTA8","10:07:00","10:19:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2022-06-28,-32.881717,-71.509864,"Mantagua",2.79,9,1,0,0,16,1,0,0,100,10,NA,0
"MANTA8","16:19:00","16:28:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-12,-32.881717,-71.509864,"Mantagua",2.79,9,2,0,NA,16,3,NA,0,90,5,NA,0
"MANTA9","09:21:00","09:27:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-07-23,-32.879942,-71.50982,"Mantagua",2.34,9,1,0,100,16,4,2,NA,100,30,NA,5
"MANTA9","12:15:00","12:21:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2021-07-15,-32.879942,-71.50982,"Mantagua",2.34,9,0,0,0,16,4,0,1,100,NA,NA,NA
"MANTA9","10:20:00","10:27:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2022-06-28,-32.879942,-71.50982,"Mantagua",2.34,9,1,0,0,16,1,1,0,100,10,NA,10
"MANTA9","16:30:00","16:36:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-07-12,-32.879942,-71.50982,"Mantagua",2.34,9,3,0,NA,16,3,NA,0,95,5,NA,NA
"MATAQ3","14:20:00","15:05:00","SOLA","Southern Lapwing","Vanellus chilensis",1,2022-07-02,-34.997417,-72.181099,"Río Mataquito – Desembocadura",28.57,11,3,0,10,15,5,0,1,100,100,NA,NA
"MATAQ3","14:05:00","14:45:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2023-06-17,-34.997417,-72.181099,"Río Mataquito – Desembocadura",28.57,11,3,0,30,15,5,3,1,100,80,NA,10
"MATAQ4","15:50:00","16:40:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2022-07-02,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,2,0,5,15,5,1,1,100,80,NA,10
"MATAQ4","15:05:00","16:00:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2023-06-17,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,50,15,8,3,1,100,80,NA,10
"PU1","11:40:00","12:00:00","SOLA","Southern Lapwing","Vanellus chilensis",89,2020-07-26,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,1,60,14,8,1,1,100,40,NA,40
"PU1","10:52:00","11:12:00","SOLA","Southern Lapwing","Vanellus chilensis",22,2020-10-12,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,80,14,2,1,0,100,60,NA,30
"PU1","08:04:00","08:20:00","SOLA","Southern Lapwing","Vanellus chilensis",14,2020-10-16,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,100,14,7,1,1,100,40,NA,50
"PU1","15:04:00","15:23:00","SOLA","Southern Lapwing","Vanellus chilensis",3,2023-07-07,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,0,90,14,2,1,0,70,50,NA,50
"PU2","12:36:00","12:55:00","SOLA","Southern Lapwing","Vanellus chilensis",6,2020-07-26,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,3,1,100,19,8,1,1,100,60,NA,20
"PU2","11:53:00","12:08:00","SOLA","Southern Lapwing","Vanellus chilensis",0,2020-10-12,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,1,0,10,19,1,1,0,100,60,NA,30
"PU2","09:00:00","09:09:00","SOLA","Southern Lapwing","Vanellus chilensis",11,2020-10-16,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,1,0,90,19,8,1,1,100,60,NA,30
"QH","13:01:00","13:31:00","SOLA","Southern Lapwing","Vanellus chilensis",135,2020-07-26,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,1,80,14,8,1,NA,90,40,1,40
